Distributor,Theaters,Movie_years,Movie_budget,Movie_aspect_ratio,Movie_runtime,Movie_ratings,Movie_director,Movie_director_credit,Movie_director_awords_Oscars,Movie_director_awords_win,Movie_director_awords_nominations,Movie_actor_1_name,Movie_actor_1_credit,Movie_actor_1_awords_Oscars,Movie_actor_1_awords_win,Movie_actor_1_awords_nominations,Movie_actor_2_name,Movie_actor_2_credit,Movie_actor_2_awords_Oscars,Movie_actor_2_awords_win,Movie_actor_2_awords_nominations,Movie_actor_3_name,Movie_actor_3_credit,Movie_actor_3_awords_Oscars,Movie_actor_3_awords_win,Movie_actor_3_awords_nominations,Movie_music_names,Movie_music_credit,Movie_music_awords_Oscars,Movie_music_awords_win,Movie_music_awords_nominations,Movie_writter_names,Movie_writter_credit,Movie_writter_awords_Oscars,Movie_writter_awords_wins,Movie_writter_awords_nominations,Movie_cinematography_name,Movie_cinematography_credit,Movie_cinematography_aword_Oscars,Movie_cinematography_aword_win,Movie_cinematography_aword_nominations,Movie_costume_name,Movie_costume_credit,Movie_costume_aword_Oscars,Movie_costume_aword_win,Movie_costume_aword_nominations,Movie_awords_win,Movie_awords_nominations,Movie_awords_oscars
31,3490,2014,178000000,2.35,113,7.9,121,12,0,2,7,413,38,3,47,75,179,0,1,14,92,84,78,4,8,4,32,22,1,4,25,105,9,1,2,0,82,36,1,11,28,200,3,0,0,4,11,38,0
26,3341,2017,55000000,2.39,114,6.5,245,19,5,30,58,335,7,0,0,1,668,0,0,0,0,48,3,0,0,0,168,30,2,8,36,423,6,1,3,27,120,31,0,1,3,6,16,1,10,42,1,24,0
16,2674,1997,200000000,2.39,194,7.8,178,11,3,45,44,266,22,1,75,228,354,0,1,66,137,76,37,0,3,0,86,88,2,27,65,248,25,3,45,44,296,22,1,7,5,99,18,1,3,6,112,83,11
29,2614,2000,55000000,1.85,108,7,190,4,4,8,12,360,58,2,42,112,47,43,1,14,60,702,0,0,1,0,177,12,2,24,97,220,2,0,0,0,251,31,1,10,4,87,16,1,1,13,7,14,1
21,2514,2009,20000000,2.35,108,5,422,29,1,0,3,171,46,1,14,80,50,0,4,71,198,20,0,0,4,0,95,0,0,0,0,148,10,0,0,1,181,23,0,0,0,271,7,0,0,0,4,8,0
10,3316,2012,100000000,2.35,103,6.6,406,17,0,0,2,401,64,3,52,58,277,34,0,1,6,343,44,0,6,0,25,55,2,7,12,498,4,0,0,2,305,58,0,0,4,237,6,0,0,0,4,5,0
26,3790,2019,170000000,2.39,122,7.3,375,44,0,41,32,370,0,0,3,7,110,110,2,81,40,333,0,1,12,1,115,31,0,7,25,248,46,3,67,66,25,55,1,1,7,299,14,0,0,0,10,24,0
10,2260,2016,20000000,1.85,103,4.6,458,37,0,16,49,426,29,0,16,49,80,0,0,2,4,574,0,0,0,0,65,5,0,0,2,597,35,0,16,49,266,35,0,0,0,384,0,0,0,0,0,6,0
6,3091,2004,26000000,1.85,94,7.2,0,1,1,14,56,438,33,2,16,91,104,0,4,15,43,580,33,1,9,1,7,10,1,6,1,602,1,2,16,91,329,34,0,0,0,100,38,3,0,3,1,13,0
29,2647,2013,26000000,1.85,30,7.2,0,1,1,14,56,438,33,2,16,91,104,0,4,15,43,580,33,1,9,1,7,10,1,6,1,602,1,2,16,91,329,34,0,0,0,100,38,3,0,3,1,13,0
16,3070,2006,35000000,1.85,92,5.8,188,3,0,1,4,173,74,2,13,48,23,0,0,0,6,281,3,0,0,0,44,63,4,65,86,262,2,0,1,4,350,34,1,0,5,138,12,1,2,2,1,11,0
31,3040,2011,35000000,2.391,98,6.9,399,12,0,2,1,190,67,1,5,61,605,1,0,0,0,418,63,2,46,2,33,24,1,7,4,426,3,1,0,1,70,33,0,0,1,73,2,0,0,0,3,13,0
29,3610,2020,7000000,2.39,124,7.1,264,2,0,6,15,123,0,2,30,107,480,20,0,1,2,269,0,0,0,0,20,54,1,5,44,370,19,0,6,15,311,36,0,3,6,1,0,0,0,2,21,51,0
29,2848,2000,52000000,1.85,131,7.3,426,12,1,10,65,238,0,1,39,86,141,51,0,0,0,176,0,0,0,0,210,13,15,44,95,573,3,1,4,12,92,48,2,21,19,167,25,1,3,6,32,59,1
29,3708,2018,150000000,2.39,111,5.6,425,4,0,0,3,222,23,1,6,22,571,29,0,1,2,98,0,0,0,0,123,78,2,5,12,568,5,0,0,3,55,22,0,0,0,237,14,0,0,0,0,6,0
31,3185,1975,150000000,2.39,60,7,425,4,0,0,3,222,23,1,6,22,571,29,0,1,2,98,0,0,0,0,123,78,2,5,12,568,5,0,0,3,55,22,0,0,0,237,14,0,0,0,0,6,0
4,3230,2005,40000000,1.85,124,8,139,0,0,2,5,210,0,1,0,29,150,0,0,0,1,19,0,1,10,1,101,69,1,16,10,193,7,0,2,5,284,6,0,41,32,205,0,0,0,0,38,54,0
29,1865,1989,40000000,1.37,108,7.8,378,9,1,2,7,307,26,4,27,64,112,46,3,7,11,435,0,0,5,0,5,10,2,11,25,510,8,1,2,7,77,42,1,3,9,178,2,2,1,19,9,8,1
13,3121,2007,75000000,2.39,117,6.6,2,10,2,3,3,227,61,2,38,46,454,0,3,11,43,141,106,1,10,1,128,44,7,11,40,374,11,0,0,1,27,30,0,2,1,329,31,1,3,9,21,41,3
31,2849,1999,63000000,2.39,136,8.7,257,1,0,12,25,250,46,0,13,31,392,54,1,4,49,109,0,0,5,0,59,0,0,1,1,376,2,0,11,25,25,27,1,3,9,219,2,0,1,18,37,51,4
31,3175,2009,40000000,2.35,129,6.4,244,30,2,3,9,319,0,0,0,1,644,12,0,0,0,517,0,0,0,0,35,17,0,0,1,4,5,0,0,1,157,0,0,0,0,359,45,2,0,1,1,4,0
29,2976,2008,52000000,2.39,108,6.4,354,3,0,3,4,17,0,1,11,49,599,97,1,1,11,593,62,2,8,2,21,16,0,2,5,85,6,0,0,1,120,22,0,1,3,17,103,1,6,25,15,23,2
26,3261,2006,40000000,1.85,99,4.7,216,43,1,1,1,292,25,0,5,11,472,0,0,7,14,221,0,0,0,0,73,28,1,9,6,166,16,0,1,3,207,103,0,4,2,101,19,0,0,0,1,5,0
29,2411,2005,72000000,2.35,125,7,392,3,1,43,57,180,14,1,20,85,573,40,0,0,0,588,23,1,14,1,210,22,15,49,100,606,9,1,4,11,287,66,2,151,144,3,68,2,4,18,6,12,0
29,2984,2004,42000000,1.85,90,6,206,3,0,0,1,43,63,1,14,60,289,0,1,25,73,591,39,1,74,1,208,7,1,15,7,302,6,0,0,1,301,35,2,13,34,71,5,0,1,1,1,9,0
31,3342,1999,170000000,1.85,106,5,28,7,1,6,14,439,30,2,44,119,374,29,1,7,33,410,31,5,12,5,64,159,1,7,20,289,10,0,1,1,220,114,3,2,9,99,19,1,3,6,15,17,0
18,3370,2003,60000000,1.85,92,5.6,419,10,0,1,1,119,41,1,23,80,285,33,9,3,13,695,32,0,3,0,53,0,0,0,0,207,3,1,0,1,320,44,1,0,3,339,30,1,8,3,1,6,0
22,2882,2009,38000000,2.35,96,6.4,374,6,0,0,4,248,0,2,10,29,213,31,0,4,17,83,0,0,0,0,1,18,0,12,4,451,0,0,0,0,296,35,1,7,5,36,39,0,0,5,3,5,0
26,3298,2003,40000000,1.85,98,5.9,402,17,1,4,11,397,45,5,6,23,61,0,2,4,13,594,0,1,2,1,32,10,1,4,25,192,2,0,0,0,170,0,0,0,4,348,20,0,0,2,2,7,0
10,3096,2017,20000000,2.39,113,8,411,2,0,8,21,176,16,0,21,39,487,65,1,11,46,291,0,0,0,0,130,25,2,1,5,554,4,0,8,21,84,51,1,0,8,292,50,1,0,-3,4,29,1
26,2847,2006,35000000,2.39,109,6.9,98,11,1,6,6,303,0,3,159,358,31,0,1,53,97,219,0,1,6,1,208,7,1,0,-8,23,3,1,2,3,104,17,0,1,1,310,16,1,9,15,20,50,2
31,2650,1996,80000000,1.85,88,6.5,201,19,0,5,12,309,0,1,16,44,658,31,0,0,7,707,0,0,0,0,88,41,8,45,73,373,7,0,1,1,224,33,2,5,5,258,32,0,1,1,5,7,0
22,3401,2013,130000000,2.35,100,4.8,270,9,2,8,34,178,15,0,10,20,662,58,2,58,133,685,0,1,7,1,88,95,8,62,90,201,4,0,0,2,257,50,1,1,-3,12,25,1,1,11,3,8,0
16,3153,2007,150000000,2.39,115,6.2,378,22,1,20,25,367,0,1,13,64,34,103,1,44,96,577,0,0,0,0,5,62,2,29,43,442,7,0,8,3,282,1,0,0,0,132,55,1,12,11,3,19,0
31,3003,2013,40000000,2.35,128,7.5,47,5,1,23,13,75,19,1,27,82,225,67,1,34,32,557,0,0,3,0,133,54,1,5,22,74,21,1,23,13,84,46,1,0,4,57,0,0,0,0,3,20,0
30,3681,2008,80000000,2.35,99,6,2,11,2,3,3,3,42,1,51,110,368,0,1,8,39,265,28,1,11,1,191,21,2,12,8,402,1,0,0,0,221,23,0,1,4,329,33,1,3,9,3,5,0
31,3121,2009,40000000,2.39,82,5.2,105,44,0,1,1,52,5,0,0,1,586,0,0,0,0,555,11,0,0,0,25,41,2,4,9,181,4,0,2,1,112,50,0,1,2,72,3,0,0,0,2,2,0
26,3428,2008,85000000,2.35,88,6.1,121,9,0,2,7,163,25,1,9,19,265,12,1,6,14,599,0,0,5,0,108,13,1,29,59,154,20,0,8,12,19,6,0,0,0,245,12,0,0,1,2,5,0
31,3470,2012,79000000,1.78,94,5.8,42,8,0,0,3,116,60,0,15,64,445,153,2,30,58,380,29,0,19,0,12,33,0,12,5,73,3,0,0,0,76,51,1,0,2,199,0,0,0,0,7,4,0
16,2782,1998,24000000,1.66,79,5.9,171,16,0,16,6,125,0,0,0,2,108,0,0,2,2,399,0,0,3,0,136,8,2,21,11,153,9,1,2,3,158,0,0,0,0,133,0,1,2,4,2,6,0
30,3440,2011,110000000,2.35,127,7.1,402,27,1,4,11,167,31,1,21,91,124,12,0,1,4,238,0,1,6,1,44,80,4,70,91,299,4,1,1,6,218,24,1,5,11,258,49,0,1,1,2,5,1
29,3010,2018,29000000,2.39,111,5.6,271,15,0,3,14,255,72,1,14,39,627,0,1,13,38,630,105,1,0,1,53,0,0,0,0,355,17,1,14,39,114,52,0,1,1,355,6,0,0,0,1,4,0
31,3525,2013,195000000,2.35,114,6.2,52,11,4,11,13,324,29,1,3,13,171,0,0,0,3,239,60,1,23,1,106,32,1,0,10,133,5,0,0,1,234,58,1,5,35,178,25,2,1,19,1,4,0
29,2638,2002,60000000,2.39,119,7.9,121,3,0,2,7,295,23,1,15,127,195,0,0,10,7,128,38,1,15,1,108,6,1,23,53,593,8,2,3,40,240,34,0,0,1,318,21,0,5,10,3,6,0
10,2442,2019,60000000,2.39,109,4.5,121,3,0,2,7,295,23,1,15,127,195,0,0,10,7,128,38,1,15,1,108,6,1,23,53,593,8,2,3,40,240,34,0,0,1,318,21,0,5,10,3,6,0
29,3025,2013,61000000,2.39,109,6.7,27,9,0,34,28,110,52,2,76,168,423,48,2,15,69,582,0,0,1,0,38,17,0,9,4,60,3,0,0,0,240,48,0,0,1,223,25,0,0,4,0,3,0
16,3758,2015,155000000,2.35,126,6.3,4,32,1,1,8,36,61,1,18,30,273,54,0,3,10,217,0,4,2,4,123,69,2,2,9,364,5,0,1,8,187,58,6,2,6,371,24,0,0,1,0,9,0
10,3407,2013,110000000,2.35,114,6.6,152,9,1,21,3,37,8,0,6,20,225,67,1,34,32,268,0,1,17,1,200,33,0,8,3,202,6,1,21,3,86,60,1,3,14,64,5,0,0,1,1,6,0
31,3017,2006,90000000,2.39,151,8.5,282,45,1,153,264,266,30,1,84,237,430,39,1,19,131,297,74,3,71,3,83,57,3,72,99,609,1,1,0,-3,220,123,3,9,16,347,34,3,24,89,94,140,4
30,3763,2016,170000000,1.85,113,6.2,177,12,11,3,7,228,76,3,72,143,442,0,0,7,41,277,0,2,40,2,44,94,4,75,96,377,33,0,1,6,322,47,1,5,5,74,65,4,32,62,4,20,0
21,3207,2006,50000000,2.35,106,6.7,265,5,0,0,1,245,0,0,10,40,575,20,0,2,9,722,43,0,3,0,131,30,2,4,23,130,1,0,2,19,307,4,0,5,13,398,46,1,3,8,2,6,0
16,2988,2008,150000000,2.39,166,7.8,97,82,2,54,126,74,0,2,147,199,63,55,2,104,195,385,0,1,6,1,8,31,2,89,260,185,20,1,11,80,48,16,1,11,14,155,10,3,4,15,81,158,3
22,3468,2019,42000000,2.39,99,6.7,386,25,0,1,1,440,93,3,27,88,298,40,1,19,56,223,0,1,70,1,54,6,0,1,1,491,16,0,2,10,44,32,0,4,18,65,17,0,0,1,0,6,0
10,3461,2019,40000000,1.85,130,7.9,362,13,1,33,66,100,66,1,12,36,93,46,0,7,53,30,0,1,2,1,160,0,0,0,4,492,8,1,33,66,318,29,0,0,1,172,21,1,1,4,47,99,1
30,2641,1997,80000000,1.85,93,5.3,266,5,2,0,1,366,57,1,40,61,417,0,1,10,35,139,69,0,0,0,44,29,4,56,77,527,7,0,0,0,77,56,1,3,9,23,29,1,6,3,3,2,0
29,2745,2004,26000000,2.35,101,7.3,465,9,0,5,15,383,0,1,35,58,653,65,1,5,21,303,30,0,0,0,217,6,0,6,8,208,14,0,17,6,213,74,0,1,1,103,27,0,1,7,1,17,0
30,2161,1999,40000000,1.85,107,8.1,270,2,2,16,42,66,45,1,20,42,223,21,1,4,6,720,0,1,27,1,88,57,8,48,76,383,2,2,16,42,323,49,1,4,6,178,11,2,1,19,36,50,6
21,3203,2010,60000000,2.39,96,5.8,333,10,0,2,3,317,0,0,3,19,9,0,0,4,7,420,107,0,3,0,227,13,0,0,1,467,8,0,2,3,112,51,0,1,2,103,36,0,1,7,2,8,0
29,3592,2018,42000000,2.39,105,6.1,125,13,0,18,11,173,149,2,10,45,81,0,2,157,209,571,7,0,0,0,158,5,1,2,7,293,2,0,0,0,289,39,1,4,2,258,56,0,1,1,1,1,0
31,3205,2012,95000000,1.85,85,6.1,190,11,4,8,12,438,78,2,7,82,670,49,2,11,29,325,29,1,1,1,208,9,1,6,-2,93,18,0,3,5,153,50,2,0,3,87,32,1,1,13,2,4,0
12,3104,2001,35000000,1.85,88,5.5,375,14,0,41,32,34,48,1,42,63,76,0,0,3,13,13,0,0,4,0,101,50,1,12,6,508,7,0,41,32,118,22,1,8,16,97,20,0,1,1,2,10,0
22,2852,2006,55000000,2.35,117,8,143,7,0,16,29,439,52,2,51,126,254,3,0,10,20,706,0,2,1,2,10,5,1,14,14,560,3,0,0,1,258,39,1,10,33,357,26,2,3,17,12,25,1
31,3384,2018,30000000,2.39,120,6.9,222,17,0,2,2,92,0,1,0,19,232,2,0,1,7,521,0,1,3,1,25,80,2,13,18,475,2,0,0,2,345,49,2,4,-2,262,42,2,2,9,13,60,2
26,837,2006,18000000,1.85,84,7.3,258,3,2,2,21,375,13,1,20,59,365,44,0,1,2,456,0,0,0,0,69,1,0,4,2,525,9,1,20,59,201,20,0,0,1,183,0,0,0,1,20,33,1
10,2471,2017,40000000,2.35,139,5.9,33,81,0,0,4,107,0,0,0,0,129,0,0,12,25,395,0,0,3,0,107,11,1,2,6,278,4,0,0,1,253,31,0,0,0,126,35,0,0,3,0,1,0
31,3260,2013,37000000,2.39,110,7,360,8,0,0,2,202,0,1,34,82,278,31,1,1,15,222,0,0,6,0,125,9,1,3,51,62,6,0,0,0,19,10,0,0,0,359,52,2,0,1,4,17,0
22,2956,2000,95000000,1.85,112,5.8,332,23,2,20,20,124,0,1,8,12,370,44,1,15,28,377,22,1,0,1,94,202,1,20,68,200,5,0,0,1,173,73,1,0,6,118,33,1,6,10,7,13,1
21,3051,2016,9900000,2.35,88,7.1,134,6,0,1,6,395,103,0,7,10,270,0,1,1,2,202,34,0,3,0,189,23,0,16,44,190,4,0,1,6,246,23,0,1,2,53,9,0,0,0,7,21,0
16,2326,1987,28000000,2.39,100,6.5,455,7,2,4,13,119,9,1,7,64,337,21,0,0,1,391,33,0,6,0,77,6,1,5,6,129,2,0,0,1,150,3,0,0,2,367,0,0,0,3,6,3,1
31,3372,2019,9000000,2.39,93,5.3,290,6,0,1,3,273,0,3,1,16,541,0,0,0,0,328,0,0,0,0,112,9,0,2,3,438,0,0,0,0,223,0,0,0,0,275,32,0,0,1,1,7,0
29,2918,2011,32500000,2.391,125,6.8,329,15,4,8,7,260,0,1,3,61,621,40,0,0,22,495,0,2,3,2,144,1,0,3,1,360,2,1,3,61,273,44,1,6,23,228,21,0,0,1,25,70,2
16,3507,2013,50000000,2.39,119,6.3,0,15,1,23,65,438,82,2,8,83,602,50,1,27,131,580,82,1,1,1,11,3,0,0,1,602,16,2,8,83,240,48,0,0,1,221,0,0,0,0,1,24,0
30,3651,2008,150000000,1.85,96,6.8,54,0,1,9,13,227,63,2,39,47,458,0,1,10,47,698,0,0,0,0,108,13,1,29,59,120,5,3,3,8,299,0,0,0,0,278,0,0,0,0,1,31,1
11,2667,1995,60000000,2.39,130,7.2,281,18,0,3,2,347,30,2,21,23,577,33,0,17,14,292,0,0,0,0,228,6,0,2,6,233,42,0,0,1,259,35,1,3,2,231,26,1,3,23,2,6,2
13,3528,2007,180000000,2.35,113,6.1,69,4,1,3,23,326,0,1,87,213,130,45,1,0,24,155,0,0,0,0,8,28,2,88,259,99,3,1,3,23,123,18,1,0,2,340,74,2,5,13,6,32,1
30,2534,2011,25000000,1.85,146,8,436,2,1,3,7,132,0,1,62,168,654,0,1,88,175,94,0,1,11,1,210,30,15,55,106,577,2,1,3,7,313,32,2,2,7,357,33,2,3,17,79,120,1
29,3149,2017,4800000,2.35,96,6.6,71,5,0,1,2,213,0,0,0,5,248,14,0,0,0,647,0,0,0,0,19,43,1,6,24,533,6,0,0,0,338,41,0,3,7,273,4,0,0,1,0,3,0
21,2221,2015,12000000,2.35,100,5.6,104,8,0,2,1,379,0,0,11,24,448,39,1,3,12,536,44,0,2,0,49,13,0,0,2,13,24,0,0,1,255,9,0,0,0,19,0,0,0,4,2,3,0
26,2368,1994,115000000,2.39,141,7.2,178,9,3,42,41,36,35,1,24,36,268,0,2,14,38,716,12,0,5,0,23,17,0,3,3,110,23,0,2,1,296,18,1,7,5,258,28,0,1,1,8,22,1
5,3319,2008,92000000,2.35,107,7,32,11,1,1,47,200,18,0,0,1,536,67,2,29,102,46,22,0,0,0,208,7,1,2,-6,341,0,2,1,9,169,24,2,3,13,258,45,0,1,1,10,46,1
25,3025,1981,350000,1.33,85,7.5,393,14,0,14,21,65,28,0,11,7,178,0,0,0,0,617,0,0,0,0,113,0,2,14,16,526,4,0,14,21,335,1,0,0,0,385,0,0,0,0,3,1,0
16,3610,2019,40000000,2.39,121,7.3,117,4,2,0,6,404,17,1,5,29,265,29,1,17,25,621,24,1,1,1,142,46,0,4,6,368,9,1,3,11,109,16,0,1,4,192,57,1,1,13,20,74,1
29,3021,1984,40000000,2.39,48,7.5,117,4,2,0,6,404,17,1,5,29,265,29,1,17,25,621,24,1,1,1,142,46,0,4,6,368,9,1,3,11,109,16,0,1,4,192,57,1,1,13,20,74,1
22,3020,2013,55000000,2.35,134,7.8,330,16,1,31,63,414,68,2,80,189,82,0,2,9,47,56,0,1,6,1,81,16,0,11,17,59,12,1,1,29,18,66,1,5,15,257,36,2,7,24,16,147,6
26,3535,1983,120000000,2.35,60,7.5,236,5,0,1,2,315,17,0,4,23,444,29,1,35,63,398,0,1,2,1,131,47,2,13,32,279,0,0,1,2,215,24,0,1,2,136,15,1,0,1,8,5,0
26,2802,2000,30000000,1.85,99,5.2,358,3,0,0,0,292,18,0,5,11,472,0,0,7,14,578,28,1,25,1,179,18,0,4,1,134,4,0,0,2,226,14,1,1,4,126,15,0,0,3,1,9,0
21,2253,1986,8500000,1.85,113,6.3,124,7,1,24,22,359,10,6,4,13,144,0,2,13,26,345,12,1,0,1,154,11,1,0,3,150,3,2,13,36,10,20,0,0,0,334,0,0,0,0,0,1,0
31,3365,2005,54000000,2.35,132,8.2,183,18,0,0,3,322,0,1,77,126,237,48,0,31,34,689,83,1,7,1,45,5,1,14,51,376,11,0,11,25,2,24,1,2,4,344,6,2,0,8,7,29,0
31,2369,1991,48000000,1.66,143,6.9,250,5,1,2,4,254,21,2,27,35,461,41,1,34,49,480,0,1,1,1,150,30,2,1,-10,468,4,2,2,5,88,10,1,0,2,179,32,1,1,7,16,23,1
26,3260,2014,22000000,2.35,138,5.7,75,0,0,0,2,112,55,0,10,12,217,40,0,0,0,5,44,0,0,0,123,69,2,1,8,495,8,0,0,2,268,65,0,1,2,337,37,0,2,2,2,1,0
12,2971,2004,30000000,2.39,137,8,357,10,2,150,265,434,0,0,6,17,18,0,0,0,0,510,116,0,4,0,185,2,0,41,32,486,15,2,150,265,283,30,3,2,113,217,5,0,0,0,23,82,2
22,3601,1990,65000000,1.85,113,7.5,332,19,2,10,10,36,21,1,24,36,510,0,0,0,4,675,0,1,24,1,94,147,1,10,58,484,4,0,1,5,173,68,1,0,6,122,8,0,1,1,7,14,2
22,2060,1990,65000000,1.85,113,7.5,332,19,2,10,10,36,21,1,24,36,510,0,0,0,4,675,0,1,24,1,94,147,1,10,58,484,4,0,1,5,173,68,1,0,6,122,8,0,1,1,7,14,2
29,3690,2012,209000000,2.39,131,5.8,337,13,2,3,18,406,9,0,3,10,7,38,1,3,8,625,0,0,83,0,200,32,0,8,3,315,3,0,0,1,337,51,0,0,3,240,27,0,1,3,4,16,0
26,3764,2014,132000000,1.85,92,6.7,128,7,0,7,3,419,24,1,1,10,95,3,1,15,13,137,23,0,0,0,123,69,2,1,8,416,5,0,0,1,237,0,0,0,0,321,0,0,0,0,0,8,0
29,3069,2015,5000000,1.85,94,6.2,270,10,2,10,36,333,0,0,1,4,167,9,0,6,10,177,0,0,1,0,138,0,1,4,1,383,13,2,10,36,200,0,0,0,1,75,0,2,3,1,1,14,0
29,2115,1996,54000000,1.85,95,5.6,451,2,0,0,4,119,26,1,16,73,253,0,0,7,28,305,147,1,8,1,53,0,0,0,0,280,17,1,17,19,176,18,0,0,3,141,10,0,0,1,9,12,1
16,2393,1993,42000000,1.85,154,6.8,430,35,2,25,41,413,15,3,26,54,282,0,1,0,6,252,78,2,3,2,46,56,1,15,48,301,0,0,1,3,167,25,1,8,25,340,47,2,5,13,3,5,2
10,2161,2012,20000000,1.85,114,4.9,458,23,0,16,49,426,20,0,16,49,185,95,1,22,46,186,0,0,4,0,1,28,0,12,4,597,22,0,16,49,6,58,0,2,7,54,21,0,0,0,1,5,0
30,2994,2011,36000000,1.85,84,5.9,243,4,0,2,10,185,31,1,9,27,179,0,1,11,89,50,0,1,4,1,30,24,3,1,3,502,5,0,3,1,37,1,0,0,1,146,0,0,2,4,1,11,1
29,2197,1995,52000000,2.39,140,7.6,384,18,2,11,49,414,30,2,62,171,52,51,4,6,19,414,33,1,15,1,86,79,2,25,63,288,0,0,0,1,77,53,1,3,9,329,15,1,3,9,26,59,2
16,1687,1984,28000000,2.39,118,7.6,427,22,3,152,169,162,36,1,5,3,352,0,0,0,0,404,0,0,2,0,109,94,5,148,302,604,6,1,3,3,89,76,3,12,9,21,12,3,5,8,10,21,1
30,3006,2000,90000000,2.39,118,6.5,118,50,0,3,2,325,34,1,23,48,215,41,1,3,20,36,0,1,36,1,216,5,0,16,10,223,4,0,0,0,244,10,2,5,9,258,37,0,1,1,9,6,0
21,3078,2012,70000000,2.35,88,6.4,306,10,0,6,6,245,0,0,10,40,600,111,1,7,14,507,30,1,3,1,169,23,1,0,1,372,5,0,0,1,300,35,0,2,1,292,44,1,4,1,0,1,0
29,3334,2009,100000000,2.35,140,7,293,17,4,6,20,87,36,1,69,122,103,30,0,0,1,320,40,0,3,0,63,28,1,4,13,517,10,0,1,5,59,61,2,9,15,74,49,4,25,55,1,14,0
29,2712,1998,90000000,2.39,115,6.8,451,4,0,0,4,366,62,1,41,62,133,2,0,0,1,533,0,1,1,1,128,29,7,2,31,459,0,0,0,1,258,21,1,10,33,190,16,0,0,0,1,7,1
26,3374,2010,55000000,2.35,88,6.3,402,26,1,4,11,396,39,1,24,128,634,0,2,43,127,477,43,2,12,2,32,18,1,4,25,333,1,0,0,1,78,69,1,3,-1,258,48,0,1,1,4,8,0
11,2807,1997,110000000,2.39,119,6.5,381,17,1,7,6,347,36,2,21,23,324,51,1,10,27,521,0,1,6,1,47,0,0,0,0,78,5,0,0,1,275,40,1,16,40,231,29,1,3,23,6,9,1
30,3413,2007,150000000,1.85,95,6.8,415,4,0,0,5,23,0,1,20,66,131,19,0,0,0,373,5,0,0,0,44,68,4,66,87,312,2,0,0,0,94,0,0,0,0,43,0,0,0,0,1,10,0
26,3101,2003,150000000,2.39,138,7.4,347,28,6,20,36,371,32,1,18,66,493,18,1,7,22,308,22,0,0,0,85,1,0,2,4,461,0,0,0,0,295,72,1,15,16,399,0,1,1,7,21,90,2
30,2392,1996,75000000,2.39,136,7.4,289,41,0,9,15,386,83,1,12,5,474,27,1,19,44,203,45,4,3,4,166,19,0,4,3,157,2,0,0,0,166,16,1,1,3,41,13,0,0,0,9,8,1
10,2288,2011,25000000,1.85,106,4.7,458,20,0,16,49,426,16,0,16,49,405,0,1,10,22,113,0,0,2,0,1,26,0,12,4,597,19,0,16,49,342,28,0,2,3,224,0,0,0,0,1,1,0
26,3049,2001,70000000,2.39,87,4.7,419,6,0,1,1,119,35,1,21,78,383,0,0,0,0,607,0,0,11,0,53,0,0,0,0,232,6,0,0,0,63,31,0,0,1,339,27,1,6,1,3,6,0
16,2742,2001,68000000,1.85,136,6.9,55,9,1,0,24,413,23,3,34,62,500,0,1,39,107,100,0,4,9,4,157,4,0,2,10,18,4,1,39,33,169,17,2,16,26,36,28,0,0,5,5,33,1
22,3725,2018,50000000,2.39,95,6.6,462,7,0,0,1,182,57,1,21,41,190,22,0,1,2,189,39,0,5,0,58,28,0,0,3,501,3,0,0,0,253,32,0,0,0,238,19,1,1,2,4,18,0
22,3438,2011,79000000,1.85,91,3.3,116,34,0,1,4,3,46,1,54,113,2,43,1,41,110,402,0,0,5,0,191,21,2,2,-2,52,2,0,0,2,77,74,1,3,9,117,36,0,0,0,14,5,0
29,3782,2018,125000000,2.39,102,5.8,360,13,0,0,2,116,81,0,15,64,471,0,0,7,12,124,24,0,0,0,200,38,0,8,3,489,7,0,0,2,275,81,1,13,37,16,6,0,0,1,0,4,0
16,1884,2012,31000000,2.39,138,7.3,378,25,1,25,30,320,0,0,1,7,145,50,2,75,167,110,3,0,0,0,5,70,2,34,48,299,5,1,1,6,84,45,1,0,3,239,50,0,0,4,15,43,2
22,3222,2013,150000000,2.39,131,6.4,382,16,0,19,17,76,31,0,23,57,267,51,1,46,82,467,0,1,15,1,76,6,0,0,3,256,6,0,0,17,15,5,0,1,2,234,24,1,2,3,3,9,0
26,3553,2013,92000000,1.85,98,5.3,212,6,0,0,0,66,96,1,12,34,255,6,0,1,3,666,86,0,9,0,131,43,2,11,30,550,5,0,1,1,172,37,0,2,1,42,10,0,0,0,5,8,0
16,3047,2010,38000000,2.35,110,7.6,131,20,4,99,273,198,77,1,37,101,221,0,1,14,42,486,51,1,23,1,27,47,2,18,65,291,20,4,125,296,287,74,2,156,149,264,31,3,7,31,37,159,10
1,3752,2020,135000000,2.39,100,6.8,67,4,3,7,21,162,81,1,41,39,483,63,0,8,7,103,0,0,4,0,108,23,1,41,71,423,12,1,2,26,140,47,2,35,69,200,8,0,0,4,1,4,0
26,3205,2014,40000000,2.35,109,6,315,7,0,5,8,68,0,4,22,73,395,0,0,2,6,559,42,2,2,2,1,30,0,12,4,409,1,0,0,0,277,46,1,1,4,309,1,4,0,3,3,5,0
26,2669,2010,40000000,2.39,107,6.4,319,5,0,10,5,6,38,1,2,25,643,18,0,7,21,21,0,0,12,0,101,87,1,21,15,20,0,0,0,0,119,16,0,10,3,145,0,1,2,13,2,4,0
